wiki_id,label,score
15161056,NEGATIVE,0.9961279034614563
21500407,POSITIVE,0.9918205738067627
3459677,NEGATIVE,0.9800564646720886
34420857,NEGATIVE,0.9687900543212891
18369853,NEGATIVE,0.9989743232727051
529276,NEGATIVE,0.9961578249931335
20631892,NEGATIVE,0.9900308847427368
24577134,POSITIVE,0.9675696492195129
32556450,NEGATIVE,0.9930209517478943
455089,NEGATIVE,0.9927244782447815
23266463,NEGATIVE,0.9462513327598572
35779717,NEGATIVE,0.9901887774467468
23299845,POSITIVE,0.9973772764205933
226664,NEGATIVE,0.9987265467643738
25113407,POSITIVE,0.9698787927627563
27403920,POSITIVE,0.9658934473991394
2524925,NEGATIVE,0.9752990007400513
657446,POSITIVE,0.9124879240989685
1591973,NEGATIVE,0.9907930493354797
12383757,NEGATIVE,0.9825381636619568
4355919,POSITIVE,0.9651061296463013
32163620,POSITIVE,0.9977109432220459
11685571,NEGATIVE,0.7055754065513611
4039635,NEGATIVE,0.9958893656730652
17371197,NEGATIVE,0.7994973659515381
1282593,NEGATIVE,0.8476364016532898
7504323,NEGATIVE,0.9982314705848694
7675415,NEGATIVE,0.9935266971588135
3109393,NEGATIVE,0.9400039315223694
7580720,NEGATIVE,0.9277065396308899
457561,NEGATIVE,0.9465953707695007
32137084,POSITIVE,0.9967395663261414
4072739,NEGATIVE,0.9958851933479309
8034072,POSITIVE,0.9921959638595581
3470969,POSITIVE,0.8852460980415344
4016437,POSITIVE,0.9509015083312988
17060199,NEGATIVE,0.995850682258606
7481126,POSITIVE,0.9567944407463074
9031450,POSITIVE,0.9899775981903076
1520023,POSITIVE,0.9890695214271545
14582951,NEGATIVE,0.9943163990974426
4803289,NEGATIVE,0.9929261803627014
1788654,NEGATIVE,0.9984727501869202
25388139,POSITIVE,0.9985551238059998
21735071,NEGATIVE,0.9325380921363831
15912738,NEGATIVE,0.9883274435997009
24589422,NEGATIVE,0.9424765706062317
4767342,POSITIVE,0.993459939956665
28177482,NEGATIVE,0.9854087233543396
3662683,NEGATIVE,0.95107102394104
35068740,POSITIVE,0.9856027364730835
9709159,POSITIVE,0.9958750605583191
25094002,POSITIVE,0.9781484603881836
30673459,NEGATIVE,0.9646809697151184
11624345,POSITIVE,0.6893062591552734
5786261,NEGATIVE,0.9944257736206055
30706685,NEGATIVE,0.9947555065155029
33837735,NEGATIVE,0.9732826352119446
21132951,NEGATIVE,0.9936834573745728
18906519,NEGATIVE,0.8654530644416809
30490651,POSITIVE,0.9328676462173462
33745750,POSITIVE,0.9920333027839661
13542692,NEGATIVE,0.9911269545555115
27380443,NEGATIVE,0.9991484880447388
473286,NEGATIVE,0.8973670601844788
33942920,NEGATIVE,0.601733922958374
11388102,POSITIVE,0.9984195232391357
19757981,NEGATIVE,0.9995477795600891
3644125,NEGATIVE,0.9954891800880432
21450904,POSITIVE,0.8444885611534119
11823946,NEGATIVE,0.9732216596603394
6575053,NEGATIVE,0.999100923538208
21714981,NEGATIVE,0.5758174657821655
11990695,NEGATIVE,0.983623206615448
3649186,NEGATIVE,0.9617974758148193
6935978,NEGATIVE,0.9983862638473511
12092931,POSITIVE,0.9980826377868652
1596505,NEGATIVE,0.6060797572135925
11901512,NEGATIVE,0.6865779757499695
25807103,NEGATIVE,0.9986341595649719
20903293,NEGATIVE,0.9534685015678406
27387452,NEGATIVE,0.955169141292572
235406,NEGATIVE,0.9968632459640503
7718873,NEGATIVE,0.9928349256515503
142423,POSITIVE,0.7942960262298584
29551629,POSITIVE,0.9965977072715759
5107196,POSITIVE,0.715468168258667
30476388,POSITIVE,0.9860134720802307
30005855,NEGATIVE,0.9918395280838013
6747334,POSITIVE,0.9135967493057251
2209027,NEGATIVE,0.9837310314178467
14746604,POSITIVE,0.8626599311828613
8191245,NEGATIVE,0.8145531415939331
20914710,POSITIVE,0.96675705909729
27369092,NEGATIVE,0.9571899771690369
24268011,POSITIVE,0.9986637830734253
4154028,NEGATIVE,0.9964306950569153
770277,POSITIVE,0.9673183560371399
18133264,NEGATIVE,0.9894088506698608
25588342,NEGATIVE,0.5363937616348267
22479768,NEGATIVE,0.9258405566215515
6002183,NEGATIVE,0.9579390287399292
6540216,POSITIVE,0.9941508173942566
31509403,NEGATIVE,0.9879095554351807
225473,POSITIVE,0.6209672689437866
32995532,POSITIVE,0.9699945449829102
36566804,NEGATIVE,0.9733228087425232
24073089,NEGATIVE,0.9927042722702026
30405742,POSITIVE,0.9983891248703003
23991052,NEGATIVE,0.6218622922897339
6084851,NEGATIVE,0.9366396069526672
2322506,NEGATIVE,0.9627816677093506
13495023,POSITIVE,0.6182660460472107
1813912,NEGATIVE,0.9940598011016846
23605990,POSITIVE,0.9874179363250732
32558509,NEGATIVE,0.9969563484191895
35030619,NEGATIVE,0.5036870837211609
9138693,NEGATIVE,0.9883139133453369
19332675,NEGATIVE,0.996274471282959
19755481,POSITIVE,0.9792311191558838
27368886,NEGATIVE,0.6230040192604065
5925279,NEGATIVE,0.98809415102005
26499399,NEGATIVE,0.9775508046150208
35764248,POSITIVE,0.9967082738876343
26393786,NEGATIVE,0.9021473526954651
27997130,POSITIVE,0.9648866653442383
7429667,NEGATIVE,0.9972591400146484
30866673,POSITIVE,0.9670155048370361
34501845,NEGATIVE,0.9771600365638733
30622939,NEGATIVE,0.9769750833511353
1373219,NEGATIVE,0.9149055480957031
2311219,NEGATIVE,0.9973661303520203
26834911,NEGATIVE,0.9939849972724915
20120996,POSITIVE,0.9388337135314941
20533021,NEGATIVE,0.9913966059684753
31083557,NEGATIVE,0.9967671632766724
13448042,POSITIVE,0.9942821264266968
18563253,NEGATIVE,0.9783121347427368
25858471,NEGATIVE,0.994665265083313
9916623,NEGATIVE,0.9614056944847107
20753929,NEGATIVE,0.9945841431617737
6777222,NEGATIVE,0.9501374959945679
26464187,NEGATIVE,0.9943556785583496
26182742,POSITIVE,0.9929330348968506
5733324,NEGATIVE,0.9954807758331299
8262659,NEGATIVE,0.9915342926979065
26003987,NEGATIVE,0.8447439074516296
6285350,POSITIVE,0.9886412024497986
4995581,NEGATIVE,0.588287889957428
20805584,POSITIVE,0.9852492213249207
2257358,NEGATIVE,0.6909104585647583
11074454,POSITIVE,0.982437014579773
12113134,POSITIVE,0.997312068939209
5239234,NEGATIVE,0.9845911264419556
18066729,NEGATIVE,0.9912882447242737
6593182,NEGATIVE,0.9980326294898987
3257958,NEGATIVE,0.9978182315826416
4716139,NEGATIVE,0.9787716865539551
22480532,NEGATIVE,0.9984853863716125
9294,NEGATIVE,0.9906891584396362
32803232,POSITIVE,0.9776156544685364
3389457,NEGATIVE,0.986672043800354
8511975,POSITIVE,0.9228525757789612
24840023,NEGATIVE,0.992431640625
1330432,NEGATIVE,0.9094411730766296
518117,POSITIVE,0.8802674412727356
19389615,NEGATIVE,0.9650677442550659
14359457,NEGATIVE,0.9801441431045532
6270685,POSITIVE,0.9210737943649292
11250635,NEGATIVE,0.994875967502594
6752415,POSITIVE,0.9611599445343018
6369452,NEGATIVE,0.9719570875167847
2862137,POSITIVE,0.9949526786804199
5283066,NEGATIVE,0.9894004464149475
13259610,POSITIVE,0.9937703013420105
4199982,NEGATIVE,0.9659088253974915
14570672,POSITIVE,0.9317150712013245
25098041,NEGATIVE,0.9965035915374756
1424603,NEGATIVE,0.9629170894622803
19703899,POSITIVE,0.9613441228866577
12786966,NEGATIVE,0.5336138010025024
3523090,NEGATIVE,0.9603848457336426
20887118,NEGATIVE,0.9897632598876953
3723154,POSITIVE,0.7095020413398743
2274938,NEGATIVE,0.9914757013320923
14983036,NEGATIVE,0.9765821099281311
3147170,NEGATIVE,0.9949381351470947
7529479,POSITIVE,0.9823550581932068
29049575,POSITIVE,0.9985659718513489
8665259,NEGATIVE,0.9096962809562683
31844153,POSITIVE,0.9750316739082336
9734319,POSITIVE,0.9886898398399353
10016740,POSITIVE,0.6304546594619751
28983795,POSITIVE,0.9938849806785583
22829,POSITIVE,0.9951919317245483
9141521,NEGATIVE,0.9895691275596619
12333653,NEGATIVE,0.9831952452659607
34506820,POSITIVE,0.9751484394073486
11627124,NEGATIVE,0.7624873518943787
1307956,NEGATIVE,0.9087066054344177
34410222,POSITIVE,0.9536040425300598
6009073,POSITIVE,0.9770325422286987
3177319,NEGATIVE,0.9988771080970764
22457596,NEGATIVE,0.9969472289085388
27972540,POSITIVE,0.9971237778663635
2906378,POSITIVE,0.978495180606842
1871096,NEGATIVE,0.9920028448104858
16898363,NEGATIVE,0.9786460995674133
35295429,NEGATIVE,0.9742407202720642
33743642,POSITIVE,0.8997125625610352
17938594,NEGATIVE,0.9962348341941833
797330,NEGATIVE,0.8926607370376587
26816029,POSITIVE,0.9669919610023499
34171890,NEGATIVE,0.9678138494491577
8094606,POSITIVE,0.9934343099594116
3098782,POSITIVE,0.9913848638534546
8418734,NEGATIVE,0.7566369771957397
7171361,POSITIVE,0.9222005009651184
8956466,POSITIVE,0.9986435770988464
7977406,NEGATIVE,0.8398111462593079
16179846,POSITIVE,0.5905975699424744
19203309,NEGATIVE,0.627921998500824
17063416,POSITIVE,0.985154926776886
15052685,POSITIVE,0.991355836391449
17991914,POSITIVE,0.9990467429161072
32136365,POSITIVE,0.793496310710907
21716330,NEGATIVE,0.9923200011253357
3192223,NEGATIVE,0.9901667833328247
6838347,POSITIVE,0.9801738262176514
33431914,NEGATIVE,0.985711395740509
61494,NEGATIVE,0.5441977381706238
3875037,POSITIVE,0.9889182448387146
203413,NEGATIVE,0.9478736519813538
5981203,POSITIVE,0.9403842091560364
30097713,POSITIVE,0.9952977299690247
28822507,POSITIVE,0.9996606111526489
8204853,NEGATIVE,0.9754968881607056
4179195,NEGATIVE,0.9990215301513672
204774,NEGATIVE,0.8685567378997803
17049621,NEGATIVE,0.8364452123641968
8423977,POSITIVE,0.9853982925415039
6014959,POSITIVE,0.995276927947998
35002799,POSITIVE,0.9918467998504639
26283768,NEGATIVE,0.99639493227005
4268056,POSITIVE,0.9969215989112854
15842654,POSITIVE,0.9900403618812561
5719024,NEGATIVE,0.9985952973365784
25480074,NEGATIVE,0.9502210021018982
9916970,NEGATIVE,0.995498538017273
265033,POSITIVE,0.6129132509231567
11102452,NEGATIVE,0.9968867897987366
14711494,NEGATIVE,0.9955021739006042
2155517,NEGATIVE,0.9711349010467529
34638152,NEGATIVE,0.9774431586265564
8764467,NEGATIVE,0.997800886631012
28756896,POSITIVE,0.9992675185203552
17643352,NEGATIVE,0.9981818199157715
6004920,POSITIVE,0.9641522765159607
305909,NEGATIVE,0.9973613619804382
11236428,POSITIVE,0.9976720213890076
1324717,POSITIVE,0.9743287563323975
106352,POSITIVE,0.9276785850524902
26004682,POSITIVE,0.9327280521392822
19389514,NEGATIVE,0.942672610282898
24228496,POSITIVE,0.8157140016555786
21447744,NEGATIVE,0.9883331656455994
24277283,NEGATIVE,0.8572421073913574
11293276,POSITIVE,0.9490848779678345
16673820,NEGATIVE,0.9655433893203735
25335991,NEGATIVE,0.9954137206077576
5159732,POSITIVE,0.5935546159744263
917524,POSITIVE,0.684773325920105
16150645,POSITIVE,0.9915061593055725
33567266,NEGATIVE,0.867242693901062
3182458,POSITIVE,0.9966509938240051
14901197,NEGATIVE,0.9374268054962158
474750,POSITIVE,0.7250301837921143
32777283,NEGATIVE,0.9511141180992126
6002416,POSITIVE,0.9731860756874084
3322205,NEGATIVE,0.9811941981315613
3006994,NEGATIVE,0.9977649450302124
9537791,POSITIVE,0.9959818124771118
23910715,NEGATIVE,0.9963250756263733
45772,POSITIVE,0.9759029746055603
7537280,NEGATIVE,0.9851632714271545
600008,POSITIVE,0.9458645582199097
15428140,POSITIVE,0.9964249730110168
7671792,NEGATIVE,0.9991989731788635
5983605,NEGATIVE,0.9967347979545593
7548602,POSITIVE,0.9914011359214783
33614310,NEGATIVE,0.9788994193077087
30439611,NEGATIVE,0.9955399632453918
14935392,NEGATIVE,0.9935431480407715
26561332,POSITIVE,0.9949294328689575
5672605,POSITIVE,0.9951187372207642
19078967,POSITIVE,0.9978423118591309
5657238,POSITIVE,0.9925810098648071
35019319,POSITIVE,0.9741936326026917
29549727,NEGATIVE,0.7045999765396118
25958067,POSITIVE,0.7570261359214783
3709021,POSITIVE,0.9956055283546448
4734122,POSITIVE,0.8056046962738037
17193728,POSITIVE,0.7651745080947876
785488,POSITIVE,0.887224018573761
11493672,NEGATIVE,0.7686247825622559
30714098,NEGATIVE,0.9973288774490356
6215073,NEGATIVE,0.9948185086250305
21099183,NEGATIVE,0.9696716666221619
484102,NEGATIVE,0.9740584492683411
4415958,NEGATIVE,0.9957262277603149
9307052,NEGATIVE,0.9465354681015015
17489502,NEGATIVE,0.989822506904602
101523,NEGATIVE,0.9908071160316467
25223887,POSITIVE,0.6099928617477417
12152908,NEGATIVE,0.9982945322990417
14060163,POSITIVE,0.9436468482017517
1697309,NEGATIVE,0.992334246635437
10014126,POSITIVE,0.8284584283828735
25489908,NEGATIVE,0.5728947520256042
20627774,POSITIVE,0.9922143816947937
35316287,NEGATIVE,0.9882413744926453
14840073,NEGATIVE,0.992679238319397
10395114,POSITIVE,0.9952878952026367
6788669,NEGATIVE,0.964259922504425
23805662,POSITIVE,0.993970513343811
32715601,POSITIVE,0.9977436065673828
12494128,POSITIVE,0.9893961548805237
9214302,POSITIVE,0.5074544548988342
35131808,POSITIVE,0.9993776679039001
17758086,NEGATIVE,0.9511319398880005
31805047,NEGATIVE,0.9843865036964417
1862086,NEGATIVE,0.5160993933677673
42861,POSITIVE,0.7903947234153748
23057797,NEGATIVE,0.9607045650482178
6902699,NEGATIVE,0.7929025292396545
5965800,POSITIVE,0.9479770064353943
3410910,NEGATIVE,0.5079256296157837
8454631,NEGATIVE,0.9948475360870361
35030681,POSITIVE,0.9995917677879333
6551508,NEGATIVE,0.9904035329818726
4707517,NEGATIVE,0.9910467267036438
21674541,NEGATIVE,0.9897662997245789
2870583,NEGATIVE,0.9763945937156677
22541211,NEGATIVE,0.8435826897621155
8955193,NEGATIVE,0.9935095906257629
23268277,POSITIVE,0.9970177412033081
19896950,NEGATIVE,0.9879584312438965
26340503,POSITIVE,0.9669886231422424
4372744,NEGATIVE,0.9851834774017334
1261355,POSITIVE,0.785908043384552
12599417,POSITIVE,0.998997151851654
7192710,NEGATIVE,0.9744840264320374
24355979,POSITIVE,0.8724271059036255
1376896,NEGATIVE,0.9906654357910156
11419319,NEGATIVE,0.9959025979042053
21682038,NEGATIVE,0.9822423458099365
33383946,NEGATIVE,0.9647001624107361
161450,NEGATIVE,0.9988158941268921
23566477,NEGATIVE,0.9960625767707825
31832848,POSITIVE,0.9809464812278748
4370892,NEGATIVE,0.9811633229255676
22834804,POSITIVE,0.9992226362228394
19282000,POSITIVE,0.8562626838684082
34985021,NEGATIVE,0.9977461695671082
1595987,NEGATIVE,0.9971678853034973
23899512,POSITIVE,0.9878646731376648
3036635,NEGATIVE,0.9895386695861816
24898518,NEGATIVE,0.9340951442718506
34431042,POSITIVE,0.9996994733810425
5549799,NEGATIVE,0.9626036882400513
228355,NEGATIVE,0.7922614216804504
8773488,POSITIVE,0.6800167560577393
645071,NEGATIVE,0.9976451992988586
11192132,NEGATIVE,0.9579615592956543
13005847,NEGATIVE,0.9630875587463379
18520285,NEGATIVE,0.9895356297492981
1740764,POSITIVE,0.9573894143104553
35586499,NEGATIVE,0.9878025650978088
26350638,POSITIVE,0.9988131523132324
32496356,NEGATIVE,0.8614838123321533
3790121,NEGATIVE,0.9972227811813354
33059077,POSITIVE,0.9621177911758423
1266819,POSITIVE,0.9963525533676147
3615688,NEGATIVE,0.9851008057594299
31677943,NEGATIVE,0.9953321814537048
33329567,NEGATIVE,0.9907819628715515
3564596,POSITIVE,0.7627891898155212
25576998,NEGATIVE,0.9811672568321228
10552882,NEGATIVE,0.9972932934761047
23945123,NEGATIVE,0.9860231876373291
23438736,NEGATIVE,0.9963429570198059
12576808,POSITIVE,0.6543899178504944
3067907,NEGATIVE,0.9900694489479065
1906889,NEGATIVE,0.6995133757591248
35014366,NEGATIVE,0.9966787099838257
32426830,NEGATIVE,0.998315691947937
28305369,POSITIVE,0.7357091903686523
9013693,POSITIVE,0.9993723034858704
24320501,NEGATIVE,0.9493423104286194
22632836,POSITIVE,0.9987204074859619
20671625,POSITIVE,0.9982933402061462
7463316,NEGATIVE,0.9854924082756042
7443928,NEGATIVE,0.9794372916221619
24446273,NEGATIVE,0.9951910972595215
32907230,NEGATIVE,0.9862233996391296
35978509,NEGATIVE,0.7854766845703125
26358395,NEGATIVE,0.9955132603645325
20645464,NEGATIVE,0.9983530044555664
9963622,NEGATIVE,0.9587644338607788
5894429,POSITIVE,0.8694772720336914
19730179,NEGATIVE,0.9793305993080139
26906212,POSITIVE,0.5772423148155212
1343628,NEGATIVE,0.9894017577171326
26015681,NEGATIVE,0.9939329028129578
6639909,NEGATIVE,0.9827988743782043
30627321,NEGATIVE,0.9705187678337097
32643768,POSITIVE,0.998924195766449
5846938,NEGATIVE,0.8858392238616943
3138227,NEGATIVE,0.9818830490112305
5697632,NEGATIVE,0.9841647744178772
15205867,POSITIVE,0.6138860583305359
15508824,POSITIVE,0.9552275538444519
2210286,NEGATIVE,0.9899437427520752
27160764,POSITIVE,0.9938083291053772
8113966,POSITIVE,0.9866322875022888
617769,NEGATIVE,0.9927058815956116
14445660,POSITIVE,0.9881742000579834
2259030,POSITIVE,0.886081337928772
11937252,NEGATIVE,0.9900623559951782
2769852,NEGATIVE,0.9985302686691284
4400405,NEGATIVE,0.9865859746932983
8294126,NEGATIVE,0.9877743124961853
3177439,NEGATIVE,0.9972348809242249
7906,POSITIVE,0.9892650842666626
11842746,POSITIVE,0.8865395188331604
8896753,NEGATIVE,0.9899685978889465
27923824,NEGATIVE,0.9974378347396851
11850569,POSITIVE,0.9991099238395691
5787450,NEGATIVE,0.9737180471420288
1461417,POSITIVE,0.9776480197906494
14143644,NEGATIVE,0.7649214863777161
9495654,POSITIVE,0.9406271576881409
31140821,NEGATIVE,0.9911662936210632
5760640,NEGATIVE,0.9931300282478333
5937788,POSITIVE,0.99443519115448
32826498,POSITIVE,0.9819058179855347
35012794,POSITIVE,0.9991580247879028
30413149,NEGATIVE,0.6744309067726135
2344137,NEGATIVE,0.9828868508338928
4971555,NEGATIVE,0.9886431097984314
17722134,POSITIVE,0.5074896216392517
5120572,NEGATIVE,0.982244074344635
26131380,NEGATIVE,0.9674199819564819
34540617,POSITIVE,0.9856730699539185
12414587,NEGATIVE,0.854182243347168
25540872,POSITIVE,0.9979122281074524
10031038,POSITIVE,0.9952598214149475
16047605,NEGATIVE,0.9723840951919556
2116356,NEGATIVE,0.997725784778595
15060240,NEGATIVE,0.9910755157470703
4288473,NEGATIVE,0.9905201196670532
21600231,NEGATIVE,0.9158626794815063
1141596,NEGATIVE,0.9433236122131348
24972992,POSITIVE,0.9971852898597717
28226679,NEGATIVE,0.9846341013908386
171545,POSITIVE,0.9837851524353027
14136794,POSITIVE,0.5653258562088013
23128400,NEGATIVE,0.963394045829773
3912910,NEGATIVE,0.9980534315109253
3681139,NEGATIVE,0.9973087310791016
2762659,NEGATIVE,0.9943310022354126
451791,NEGATIVE,0.7439353466033936
26364509,POSITIVE,0.702938973903656
24732529,POSITIVE,0.987267792224884
21388424,NEGATIVE,0.9975277781486511
445895,NEGATIVE,0.8976453542709351
32038154,NEGATIVE,0.9987677335739136
456959,NEGATIVE,0.9275668859481812
4140604,POSITIVE,0.9984177350997925
15127637,POSITIVE,0.9970508813858032
28148325,NEGATIVE,0.9808535575866699
33334420,POSITIVE,0.9652358293533325
24583533,POSITIVE,0.9987528324127197
8302915,NEGATIVE,0.987403154373169
129246,NEGATIVE,0.5422316789627075
9119884,NEGATIVE,0.9924343824386597
859241,POSITIVE,0.9835776090621948
22225850,POSITIVE,0.9877534508705139
29460177,NEGATIVE,0.6961653232574463
35281447,NEGATIVE,0.9972556233406067
1226363,NEGATIVE,0.8229827284812927
12248294,POSITIVE,0.9927392601966858
17957459,NEGATIVE,0.989865243434906
26226313,NEGATIVE,0.9776309132575989
23790789,NEGATIVE,0.7876821756362915
26695384,NEGATIVE,0.9800283908843994
2295200,POSITIVE,0.9990705847740173
1475914,POSITIVE,0.9868378043174744
9693961,NEGATIVE,0.9929136633872986
29029252,POSITIVE,0.9809304475784302
32874019,POSITIVE,0.9911921620368958
11076103,POSITIVE,0.9972726702690125
5416532,POSITIVE,0.9543060660362244
19773644,NEGATIVE,0.9963802695274353
1364238,POSITIVE,0.9561789035797119
4705518,POSITIVE,0.9987401366233826
12757619,NEGATIVE,0.9644718766212463
19208905,POSITIVE,0.9989504814147949
7109992,POSITIVE,0.9981420040130615
512161,NEGATIVE,0.9870759844779968
11397477,NEGATIVE,0.9635682106018066
28887962,POSITIVE,0.9702304005622864
3567408,NEGATIVE,0.9769789576530457
18624278,NEGATIVE,0.9860905408859253
30559901,POSITIVE,0.9785885810852051
13891325,POSITIVE,0.9957084655761719
26968111,NEGATIVE,0.9572738409042358
25754553,POSITIVE,0.9985404014587402
29051421,NEGATIVE,0.9243143796920776
23960424,POSITIVE,0.9823447465896606
1138873,POSITIVE,0.7861551642417908
21032415,POSITIVE,0.9787243008613586
14242470,NEGATIVE,0.997234046459198
6942838,NEGATIVE,0.9944596290588379
16958405,NEGATIVE,0.9678530693054199
633832,NEGATIVE,0.9869711399078369
8249465,POSITIVE,0.9829723238945007
2493307,NEGATIVE,0.9975526928901672
3384239,NEGATIVE,0.9640721678733826
4358039,NEGATIVE,0.9880000948905945
1814089,POSITIVE,0.5951850414276123
27753599,NEGATIVE,0.9926682114601135
6847340,POSITIVE,0.966752290725708
16345566,NEGATIVE,0.9853841662406921
21869908,NEGATIVE,0.9796253442764282
3581636,NEGATIVE,0.9887089133262634
23925754,NEGATIVE,0.9551671147346497
3589259,POSITIVE,0.9821786284446716
5579906,NEGATIVE,0.5245668888092041
8377856,NEGATIVE,0.9965035915374756
25065018,NEGATIVE,0.9962654709815979
29393556,NEGATIVE,0.902513861656189
491757,NEGATIVE,0.5853751301765442
350584,NEGATIVE,0.9965541362762451
1592736,NEGATIVE,0.990903913974762
25888701,NEGATIVE,0.9484964609146118
4543480,POSITIVE,0.9892967343330383
1238102,NEGATIVE,0.996202290058136
133688,NEGATIVE,0.9954551458358765
33757322,POSITIVE,0.9963975548744202
9522001,POSITIVE,0.9978899359703064
335298,NEGATIVE,0.9936337471008301
74868,NEGATIVE,0.9265217185020447
13951439,POSITIVE,0.9333294034004211
4836072,POSITIVE,0.9829517006874084
12250339,POSITIVE,0.9569187164306641
4575990,POSITIVE,0.5604625940322876
864614,NEGATIVE,0.9061305522918701
3493076,POSITIVE,0.9864451289176941
19833487,NEGATIVE,0.9866761565208435
27108361,POSITIVE,0.9536731243133545
77223,NEGATIVE,0.9843993186950684
1195757,NEGATIVE,0.9142758250236511
20580166,POSITIVE,0.8614233732223511
26499171,POSITIVE,0.86449134349823
4022937,POSITIVE,0.9944836497306824
12279512,NEGATIVE,0.9757530093193054
23805085,NEGATIVE,0.956950306892395
7520304,POSITIVE,0.9976252913475037
4592959,NEGATIVE,0.953203558921814
3008149,POSITIVE,0.998301088809967
34516980,POSITIVE,0.999618411064148
18459346,NEGATIVE,0.8472520112991333
24128069,POSITIVE,0.9989386200904846
24480838,NEGATIVE,0.9873540997505188
28871413,NEGATIVE,0.9203170537948608
28882106,NEGATIVE,0.9985396862030029
15340311,POSITIVE,0.9772975444793701
18728031,NEGATIVE,0.7298192381858826
9652303,POSITIVE,0.9969967603683472
77598,NEGATIVE,0.9963383674621582
490800,NEGATIVE,0.9870362877845764
4345210,NEGATIVE,0.5877719521522522
35546738,NEGATIVE,0.9883960485458374
7518798,POSITIVE,0.9840832352638245
20773812,NEGATIVE,0.7199695706367493
4499062,NEGATIVE,0.9979999661445618
730575,NEGATIVE,0.9979434609413147
11488122,NEGATIVE,0.996484637260437
4883547,NEGATIVE,0.9786739945411682
3820085,NEGATIVE,0.994346559047699
31705653,POSITIVE,0.9836093187332153
10628777,POSITIVE,0.5685227513313293
27445334,NEGATIVE,0.9423434138298035
26549866,POSITIVE,0.5012809634208679
11048780,POSITIVE,0.990371823310852
7153927,NEGATIVE,0.9177759289741516
28252120,POSITIVE,0.9767423272132874
4246026,NEGATIVE,0.9880689978599548
37283373,POSITIVE,0.9964162111282349
17146332,NEGATIVE,0.9408636689186096
583932,NEGATIVE,0.7623869776725769
36322034,POSITIVE,0.9957208037376404
3952475,NEGATIVE,0.9889317750930786
3136201,POSITIVE,0.6792259216308594
25740208,POSITIVE,0.5278409719467163
3694594,NEGATIVE,0.9969000816345215
4712667,NEGATIVE,0.9879648685455322
506119,POSITIVE,0.9953937530517578
23195993,NEGATIVE,0.9967275857925415
2711162,NEGATIVE,0.9932611584663391
24485822,NEGATIVE,0.9973402619361877
6317956,POSITIVE,0.9992732405662537
6304083,NEGATIVE,0.9973509311676025
8905156,NEGATIVE,0.8628419637680054
5263902,NEGATIVE,0.9865660071372986
10091427,NEGATIVE,0.9795193076133728
27117416,NEGATIVE,0.9798235893249512
31967555,POSITIVE,0.9997361302375793
35119673,NEGATIVE,0.9724624752998352
70428,POSITIVE,0.8996527791023254
35990410,POSITIVE,0.8495624661445618
10366326,NEGATIVE,0.9499286413192749
32927927,POSITIVE,0.9980904459953308
26400853,NEGATIVE,0.9972618818283081
